Link,Price,Address,CA,Bedroom,Bathroom,Size,Lot,Garage Spaces,Source Property Type,Year Built,Levels or Stories,County,Pool Features:
https://www.realtor.com/realestateandhomes-detail/4202-City-Terrace-Dr_Los-Angeles_CA_90063_M28156-46063,675000,"4202 City Terrace Dr, Los Angeles, CA 90063",CA 90063,2,3,1047,4008,, Multi-Family,1925,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2541-Misty-Mountain-Dr_Corona_CA_92882_M10177-71091,699000,"2541 Misty Mountain Dr, Corona, CA 92882",CA 92882,4,3,2065,8276,2, Single Family Residence,1989, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/1635-E-Mardina-St_West-Covina_CA_91791_M24846-04414,750000,"1635 E Mardina St, West Covina, CA 91791",CA 91791,4,2,1776,7482,2, Single Family Residence,1951, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/5954-Valley-Dr_Felton_CA_95018_M16858-80717,798000,"5954 Valley Dr, Felton, CA 95018",CA 95018,2,3,1310,6142,2, Single Family,1946,1, Santa Cruz,None
https://www.realtor.com/realestateandhomes-detail/17100-Merit-Ave_Gardena_CA_90247_M13857-36047,795000,"17100 Merit Ave, Gardena, CA 90247",CA 90247,4,2,1744,5200,2, Single Family Residence,1957, Two, Los Angeles,"Pool Features: Private, Filtered, Heated, In Ground, Pool Cover, Solar Heat, Tile"
https://www.realtor.com/realestateandhomes-detail/2664-Senter-Rd-Apt-126_San-Jose_CA_95111_M28221-03774,549950,"2664 Senter Rd Apt 126, San Jose, CA 95111",CA 95111,2,2,1026,None,1, Condo,1989,1, Santa Clara,Pool Features: Community Facility
https://www.realtor.com/realestateandhomes-detail/228-N-Primrose-Ave_Monrovia_CA_91016_M22136-32374,1450000,"228 N Primrose Ave, Monrovia, CA 91016",CA 91016,4,3,2670,12197,2, Single Family Residence,1920, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/288-Aptos-Beach-Dr_Aptos_CA_95003_M13810-45308,899000,"288 Aptos Beach Dr, Aptos, CA 95003",CA 95003,3,2,1576,6578,2, Single Family,1963,2, Santa Cruz,None
https://www.realtor.com/realestateandhomes-detail/3445-Laguna-Ave_Davis_CA_95618_M15262-65611,775000,"3445 Laguna Ave, Davis, CA 95618",CA 95618,3,2,1635,14810,2, Single Family Residence,1978,1, Yolo,None
https://www.realtor.com/realestateandhomes-detail/8636-E-Sugarloaf-Peak-Rd-Unit-E_Orange_CA_92869_M15471-14389,459000,"8636 E Sugarloaf Peak Rd Unit E, Orange, CA 92869",CA 92869,1,1,738,None,1, Condominium,1990, One, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/1121-Lassen-Peak-Pl_Chula-Vista_CA_91913_M24936-68078,830000,"1121 Lassen Peak Pl, Chula Vista, CA 91913",CA 91913,5,3,2347,None,2, Single Family Residence,2001, Two, San Diego,"Pool Features: Association, Community, Fenced, In Ground"
https://www.realtor.com/realestateandhomes-detail/2243-Martin-Apt-209_Irvine_CA_92612_M12862-64900,625000,"2243 Martin Apt 209, Irvine, CA 92612",CA 92612,2,2,1233,None,2, Condominium,1990, One, Orange,"Pool Features: Community, In Ground"
https://www.realtor.com/realestateandhomes-detail/2137-Otis-Dr-Apt-314_Alameda_CA_94501_M25210-38155,625000,"2137 Otis Dr Apt 314, Alameda, CA 94501",CA 94501,2,2,1162,73181,1, Condo,1966,1, Alameda,Pool Features: PoolFeatures: Community Fclty
https://www.realtor.com/realestateandhomes-detail/2035-Florida-St_Hayward_CA_94545_M27248-70540,788000,"2035 Florida St, Hayward, CA 94545",CA 94545,3,2,1000,6080,1, Detached,1955,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1248-Tierra-Luna_Walnut_CA_91789_M22227-54306,819000,"1248 Tierra Luna, Walnut, CA 91789",CA 91789,4,2,1886,5874,2, Single Family Residence,1977, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2-Amazon-Ave-Apt-203_San-Francisco_CA_94112_M18565-60324,748000,"2 Amazon Ave Apt 203, San Francisco, CA 94112",CA 94112,2,2,857,11761,, Condominium,1999,3, San Francisco,None
https://www.realtor.com/realestateandhomes-detail/3761-Islander-Walk-70_Oxnard_CA_93035_M20135-17439,689000,"3761 Islander Walk, Oxnard, CA 93035",CA 93035,3,3.5,1862,None,2, Townhouse,2017, Multi/Split, Ventura,None
https://www.realtor.com/realestateandhomes-detail/10332-Washoe-Rd_Truckee_CA_96161_M96353-80585,799000,"10332 Washoe Rd, Truckee, CA 96161",CA 96161,3,1.5,1247,4792,, Single Family,1964, Two, Nevada,None
https://www.realtor.com/realestateandhomes-detail/5176-Cunningham-Ct_Castro-Valley_CA_94546_M18010-70571,988000,"5176 Cunningham Ct, Castro Valley, CA 94546",CA 94546,3,2,1593,5200,2, Detached,1961,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/18-E-Court-Ln_Foster-City_CA_94404_M16116-14952,1190000,"18 E Court Ln, Foster City, CA 94404",CA 94404,2,2,1230,960,2, Townhouse,1986,2, San Mateo,Pool Features: Community Facility
https://www.realtor.com/realestateandhomes-detail/20325-W-Windsor-Ln_Porter-Ranch_CA_91326_M95967-29322,2500000,"20325 W Windsor Ln, Porter Ranch, CA 91326",CA 91326,5,4.5,4678,8187,2, Single Family Residence,2020,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/870-Deboer-Ln_San-Jose_CA_95111_M16067-06028,1208888,"870 Deboer Ln, San Jose, CA 95111",CA 95111,5,4,2392,7373,2, Single Family,1973,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/721-Carriage-House-Dr_Arcadia_CA_91006_M28658-61602,3480000,"721 Carriage House Dr, Arcadia, CA 91006",CA 91006,6,5.5,5455,23958,4, Single Family Residence,2001, Two, Los Angeles,"Pool Features: Private, In Ground"
https://www.realtor.com/realestateandhomes-detail/1631-Lincoln-Ln_Newport-Beach_CA_92660_M12328-63447,2850000,"1631 Lincoln Ln, Newport Beach, CA 92660",CA 92660,3,2.5,2580,8658,2, Single Family Residence,1965, One, Orange,"Pool Features: Private, Gunite, Heated, Gas Heat, In Ground"
https://www.realtor.com/realestateandhomes-detail/5439-Columbia-Dr-N_Fresno_CA_93727_M16472-29423,225000,"5439 Columbia Dr N, Fresno, CA 93727",CA 93727,3,1.5,2139,30056,, Single Family Residence,1949,1, Fresno,"Pool Features: Pool: Yes, Pool Type: In Ground"
https://www.realtor.com/realestateandhomes-detail/10169-Rocking-Horse-Ln_Redding_CA_96003_M16057-52307,415000,"10169 Rocking Horse Ln, Redding, CA 96003",CA 96003,3,2,1500,215186,2, Single Family,1981, One, Shasta,"Pool Features: Gunite, Inground"
https://www.realtor.com/realestateandhomes-detail/4728-Isabella-Ave_Keyes_CA_95328_M17158-80656,599900,"4728 Isabella Ave, Keyes, CA 95328",CA 95328,6,4.5,3249,7153,3, Single Family Residence,2005,2, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/1550-E-Newgrove-St_Lancaster_CA_93535_M25097-32511,409900,"1550 E Newgrove St, Lancaster, CA 93535",CA 93535,3,2,1439,8276,2, SFD,1986,1, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/12297-Witch-Way_Redding_CA_96003_M11414-18663,229999,"12297 Witch Way, Redding, CA 96003",CA 96003,3,2,1344,25700,, MFD-F,1975, One, Shasta,None
https://www.realtor.com/realestateandhomes-detail/2720-Oaklawn-Dr_Modesto_CA_95355_M25492-43551,379000,"2720 Oaklawn Dr, Modesto, CA 95355",CA 95355,3,2,1405,6325,2, Single Family Residence,1986,1, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/1280-Cedar-Hollow-Rd_Beaumont_CA_92223_M25363-40242,500000,"1280 Cedar Hollow Rd, Beaumont, CA 92223",CA 92223,4,3,2616,7841,2, Single Family Residence,2005, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/7330-Stratford-Pl-Unit-712_Sacramento_CA_95842_M26536-41322,299000,"7330 Stratford Pl Unit 712, Sacramento, CA 95842",CA 95842,3,2,1429,None,1, Condominium,1993,1, Sacramento,"Pool Features: Pool Type: Built-In, Common Facility, Fenced"
https://www.realtor.com/realestateandhomes-detail/667-Sonrisa-St_Hemet_CA_92543_M28165-04008,224900,"667 Sonrisa St, Hemet, CA 92543",CA 92543,2,2,1440,6970,, Manufactured On Land,1978, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/23-6th-St_West-Sacramento_CA_95605_M28216-78410,349000,"23 6th St, West Sacramento, CA 95605",CA 95605,2,1,900,5663,1, Single Family Residence,1950,1, Yolo,None
https://www.realtor.com/realestateandhomes-detail/1201-Whitney-Ranch-Pkwy-Unit-936_Rocklin_CA_95765_M29268-62648,311000,"1201 Whitney Ranch Pkwy Unit 936, Rocklin, CA 95765",CA 95765,3,2,1050,1176,, Condominium,2007,1, Placer,"Pool Features: Pool Type: Built-In, Fenced, Gunite Construction"
https://www.realtor.com/realestateandhomes-detail/2008-Malcom-Way_Modesto_CA_95356_M20635-21825,550000,"2008 Malcom Way, Modesto, CA 95356",CA 95356,3,3,2737,6299,3, Single Family Residence,2001,2, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/3352-Oxford-Rd_Cameron-Park_CA_95682_M17319-43134,539000,"3352 Oxford Rd, Cameron Park, CA 95682",CA 95682,2,2,1500,14810,2, Single Family Residence,1978,1, El Dorado,None
https://www.realtor.com/realestateandhomes-detail/16189-Windcrest-Dr_Fontana_CA_92337_M28667-37428,514888,"16189 Windcrest Dr, Fontana, CA 92337",CA 92337,3,3,1470,3618,3, Single Family Residence,2000, Two, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/2226-19th-Ave_Oakland_CA_94606_M21322-23960,525000,"2226 19th Ave, Oakland, CA 94606",CA 94606,1,1,752,3840,, Detached,1910,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1484-3rd-St-C_La-Verne_CA_91750_M21753-45730,535000,"1484 3rd St Apt C, La Verne, CA 91750",CA 91750,2,2.5,1565,50530,2, Condominium,1987, Two, Los Angeles,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/1230-Windsong-Ln_Escondido_CA_92026_M16055-44792,1499000,"1230 Windsong Ln, Escondido, CA 92026",CA 92026,4,4,3858,495277,3, Single Family Residence,1992, Multi/Split, San Diego,None
https://www.realtor.com/realestateandhomes-detail/2023-E-Nord-St_Compton_CA_90222_M19297-44276,499900,"2023 E Nord St, Compton, CA 90222",CA 90222,3,2,912,2476,1, Single Family Residence,1958, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2930-Galindo-St_Oakland_CA_94601_M25701-36049,840000,"2930 Galindo St, Oakland, CA 94601",CA 94601,2,1,1193,4280,1, Single Family Residence,1915,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/3914-Woodruff-Ave_Oakland_CA_94602_M24779-40107,985000,"3914 Woodruff Ave, Oakland, CA 94602",CA 94602,2,2,1233,4000,, Detached,1921,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1653-Matheson-Rd_Concord_CA_94521_M26020-59327,729000,"1653 Matheson Rd, Concord, CA 94521",CA 94521,3,2,1862,11326,2, Detached,1942,1, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/26490-Arboretum-Way-Unit-1403_Murrieta_CA_92563_M25067-59306,320000,"26490 Arboretum Way Unit 1403, Murrieta, CA 92563",CA 92563,1,1,730,820,1, Townhouse,2004, One, Riverside,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/7320-Cross-Canyons-Rd_San-Miguel_CA_93451_M17273-44077,2650000,"7320 Cross Canyons Rd, San Miguel, CA 93451",CA 93451,3,2.5,2303,5227200,, Single Family Residence,1983, Three Or More, San Luis Obispo,None
https://www.realtor.com/realestateandhomes-detail/2517-Linden-St_Dos-Palos_CA_93620_M15586-77320,299000,"2517 Linden St, Dos Palos, CA 93620",CA 93620,3,1.5,2115,7405,, Single Family Residence,1955,1, Merced,None
https://www.realtor.com/realestateandhomes-detail/5454-E-Kings-Canyon-Rd_Fresno_CA_93727_M15943-86317,425000,"5454 E Kings Canyon Rd, Fresno, CA 93727",CA 93727,4,2,2057,47916,, Single Family Residence,1959,1, Fresno,"Pool Features: Pool: Yes, Pool Type: In Ground"
https://www.realtor.com/realestateandhomes-detail/6026-N-Winchester-Ave_Fresno_CA_93704_M27429-82675,379900,"6026 N Winchester Ave, Fresno, CA 93704",CA 93704,3,3,1803,10454,, Single Family Residence,1964,1, Fresno,None
https://www.realtor.com/realestateandhomes-detail/10501-Camino-El-Canon_Bakersfield_CA_93311_M14174-68991,320000,"10501 Camino El Canon Ave, Bakersfield, CA 93311",CA 93311,3,2,1561,6534,2, Single Family Residence,1988,1, Kern,None
https://www.realtor.com/realestateandhomes-detail/149-Sconce-Way_Sacramento_CA_95838_M28587-30325,369900,"149 Sconce Way, Sacramento, CA 95838",CA 95838,3,2,1600,5663,, Detached,1960,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/29078-Loden-Cir_Menifee_CA_92584_M25755-12341,535000,"29078 Loden Cir, Menifee, CA 92584",CA 92584,4,2.5,2204,7841,2, Single Family Residence,2009, Two, Riverside,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/907-Leisha-Ln_Redding_CA_96001_M11942-70481,450000,"907 Leisha Ln, Redding, CA 96001",CA 96001,3,2.5,1566,7841,3, Single Family,2005, One, Shasta,None
https://www.realtor.com/realestateandhomes-detail/80711-Columbia-Ave_Indio_CA_92201_M25089-25439,360000,"80711 Columbia Ave, Indio, CA 92201",CA 92201,3,2,1291,6970,2, Single Family Residence,1980,1, Riverside,None
https://www.realtor.com/realestateandhomes-detail/45759-Bentley-St_Hemet_CA_92544_M17874-94059,415000,"45759 Bentley St, Hemet, CA 92544",CA 92544,3,2,1312,9583,2, Single Family Residence,1985, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/2565-E-Kelso-Ave_Fresno_CA_93720_M17429-96108,450000,"2565 E Kelso Ave, Fresno, CA 93720",CA 93720,3,2,1868,6500,, Single Family Residence,2003,1, Fresno,None
https://www.realtor.com/realestateandhomes-detail/4910-N-Sequoia-Ave-Apt-101_Fresno_CA_93705_M10298-15661,259950,"4910 N Sequoia Ave Apt 101, Fresno, CA 93705",CA 93705,2,2,1487,3200,, Condominium,1977,1, Fresno,"Pool Features: Pool: Yes, Pool Type: In Ground"
https://www.realtor.com/realestateandhomes-detail/158-Sequoia-Cir_Santa-Rosa_CA_95401_M16803-59915,170000,"158 Sequoia Cir, Santa Rosa, CA 95401",CA 95401,2,2,1200,None,, Double Wide,1975,, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/1555-Beacon-Ridge-Way_Corona_CA_92883_M27770-12411,1300000,"1555 Beacon Ridge Way, Corona, CA 92883",CA 92883,4,4.5,4342,13068,4, Single Family Residence,2002, Two, Riverside,"Pool Features: Private, Gunite, Heated, Gas Heat, In Ground, Pebble"
https://www.realtor.com/realestateandhomes-detail/8568-Jester-Ct_Elk-Grove_CA_95624_M23645-97961,635000,"8568 Jester Ct, Elk Grove, CA 95624",CA 95624,3,2.5,1923,8712,2, Single Family Residence,1982,1, Sacramento,"Pool Features: Pool Type: Built-In, Dark Bottom, Pool Sweep, Pool/Spa Combo, Fenced, Gunite Construction, Solar Heat"
https://www.realtor.com/realestateandhomes-detail/15526-Virginia-Ave_Paramount_CA_90723_M25209-94347,569900,"15526 Virginia Ave, Paramount, CA 90723",CA 90723,3,1.5,1390,5072,2, Single Family Residence,1959, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/7083-Cinnamon-Teal-Way_El-Dorado-Hills_CA_95762_M28507-64860,949000,"7083 Cinnamon Teal Way, El Dorado Hills, CA 95762",CA 95762,5,2.5,2974,7841,3, Single Family Residence,2001,2, El Dorado,None
https://www.realtor.com/realestateandhomes-detail/1794-Cottonwood-Dr_Vista_CA_92081_M21313-54461,799000,"1794 Cottonwood Dr, Vista, CA 92081",CA 92081,3,2.5,2150,6602,2, Single Family Residence,2002, Two, San Diego,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/2175-Kirkcaldy-Rd_Fallbrook_CA_92028_M24417-40754,960000,"2175 Kirkcaldy Rd, Fallbrook, CA 92028",CA 92028,4,3,3289,17860,3, Single Family Residence,2001, Two, San Diego,"Pool Features: Private, In Ground, Salt Water"
https://www.realtor.com/realestateandhomes-detail/438-Monrovista-Ave_Monrovia_CA_91016_M20379-60721,599000,"438 Monrovista Ave, Monrovia, CA 91016",CA 91016,2,1,930,6263,2, Single Family Residence,1947, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/19382-Mesa-Dr_Villa-Park_CA_92861_M10460-10358,4699000,"19382 Mesa Dr, Villa Park, CA 92861",CA 92861,5,7.5,11500,39204,7, Single Family Residence,2005, Two, Orange,"Pool Features: Private, In Ground, Pebble, Salt Water, Waterfall"
https://www.realtor.com/realestateandhomes-detail/9511-Tryon-St_Rancho-Cucamonga_CA_91730_M17377-25133,579900,"9511 Tryon St, Rancho Cucamonga, CA 91730",CA 91730,3,2,1197,8520,2, Single Family Residence,1963, One, San Bernardino,"Pool Features: Private, In Ground"
https://www.realtor.com/realestateandhomes-detail/1910-Rodney-Dr-Apt-5_Los-Angeles_CA_90027_M14844-61752,749000,"1910 Rodney Dr Apt 5, Los Angeles, CA 90027",CA 90027,2,3,1190,15246,, Townhouse,1973,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1714-Rush-Ave_Vista_CA_92084_M11429-99913,650000,"1714 Rush Ave, Vista, CA 92084",CA 92084,3,1.5,1433,7000,1, Single Family Residence,1965, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/3169-Rodeo-Ln_Livermore_CA_94550_M16282-19757,1050000,"3169 Rodeo Ln, Livermore, CA 94550",CA 94550,5,2,1699,8675,2, Detached,1955,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/29843-Baltic-Ct_Hayward_CA_94544_M11113-18390,795000,"29843 Baltic Ct, Hayward, CA 94544",CA 94544,3,2.5,1415,3420,2, Detached,1985,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/5121-Via-Calderon_Camarillo_CA_93012_M27913-78050,697900,"5121 Via Calderon, Camarillo, CA 93012",CA 93012,3,2,1328,None,2, Single Family Residence,1991, One, Ventura,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/38775-Crane-Ter_Fremont_CA_94536_M26460-78965,950000,"38775 Crane Ter, Fremont, CA 94536",CA 94536,3,2.5,1438,43560,1, Townhouse,1985,2, Alameda,Pool Features: Community Facility
https://www.realtor.com/realestateandhomes-detail/1986-Marcasite-Pl_Carlsbad_CA_92009_M23256-90573,1450000,"1986 Marcasite Pl, Carlsbad, CA 92009",CA 92009,4,3.5,2742,6388,3, Single Family Residence,2009, Two, San Diego,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/487-Marshall-Ave_San-Jose_CA_95125_M17527-59480,1150000,"487 Marshall Ave, San Jose, CA 95125",CA 95125,3,2,1123,5177,1, Single Family,1938,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/2233-N-Cardillo-Ave_Palm-Springs_CA_92262_M28299-82907,1399500,"2233 N Cardillo Ave, Palm Springs, CA 92262",CA 92262,3,4,1533,9148,2, Single Family Residence,1961,1, Riverside,"Pool Features: Location: Private, Pool Description: In Ground, Private"
https://www.realtor.com/realestateandhomes-detail/4614-Prince-Royal-Pl_San-Jose_CA_95136_M24459-12308,1299888,"4614 Prince Royal Pl, San Jose, CA 95136",CA 95136,3,2.5,1903,6098,2, Single Family,1975,2, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/628-Hagemann-Dr_Livermore_CA_94551_M13449-24062,1199000,"628 Hagemann Dr, Livermore, CA 94551",CA 94551,3,2,1573,7740,2, Detached,1973,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/525-S-Ardmore-Ave-Apt-136_Los-Angeles_CA_90020_M18017-92625,383000,"525 S Ardmore Ave Apt 136, Los Angeles, CA 90020",CA 90020,1,1,580,73616,1, Condominium,1973, Three Or More, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2130-26th-Ave_San-Francisco_CA_94116_M14040-59580,1949000,"2130 26th Ave, San Francisco, CA 94116",CA 94116,5,3,2405,2996,, Single Family Residence,1937,, San Francisco,None
https://www.realtor.com/realestateandhomes-detail/191-Redfield-Ave_Thousand-Oaks_CA_91320_M14295-71862,875000,"191 Redfield Ave, Newbury Park, CA 91320",CA 91320,3,2.5,1946,9370,3, Single Family Residence,1964, Two, Ventura,None
https://www.realtor.com/realestateandhomes-detail/50-Regency-Pl_Hayward_CA_94544_M10656-92890,949000,"50 Regency Pl, Hayward, CA 94544",CA 94544,3,2.5,1938,1471,2, Detached,2015,3, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1163-1165-Shotwell-St_San-Francisco_CA_94110_M17631-47351,3995000,"1163-1165 Shotwell St, San Francisco, CA 94110",CA 94110,5,4.5,4021,3206,, Single Family Residence,1900,3, San Francisco,None
https://www.realtor.com/realestateandhomes-detail/333-Anza-St_Fremont_CA_94539_M28933-75760,2950000,"333 Anza St, Fremont, CA 94539",CA 94539,4,3.5,2816,5022,2, Single Family,2021,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1067-N-Marina-Dr_Thermal_CA_92274_M27334-36936,240000,"1067 N Marina Dr, Thermal, CA 92274",CA 92274,3,2,1684,11326,2, Single Family Residence,2006,1, Imperial,None
https://www.realtor.com/realestateandhomes-detail/38-Marie-Rd_Carlotta_CA_95528_M27002-83088,395000,"38 Marie Ln, Carlotta, CA 95528",CA 95528,2,1,1100,60984,, Residential - Single Family,1970, One Story,,None
https://www.realtor.com/realestateandhomes-detail/221-Woodstock-Dr_Stockton_CA_95207_M20239-57012,249900,"221 Woodstock Dr, Stockton, CA 95207",CA 95207,3,2,1640,8000,2, Single Family Residence,1962, One, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/2932-Smoke-Tree-Rd_Phelan_CA_92371_M12340-83957,670000,"2932 Smoke Tree Rd, Phelan, CA 92371",CA 92371,3,2.5,3138,175111,9, Single Family Residence,2007,1, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/31153-N-Dome-Dr_Coarsegold_CA_93614_M23496-79906,465000,"31153 N Dome Dr, Coarsegold, CA 93614",CA 93614,3,2.5,2100,46609,, Single Family Residence,2007,1, Madera,"Pool Features: Pool: Yes, Pool Type: In Ground"
https://www.realtor.com/realestateandhomes-detail/4742-E-Gettysburg-Ave_Fresno_CA_93726_M17432-75129,289900,"4742 E Gettysburg Ave, Fresno, CA 93726",CA 93726,3,2,1412,6500,, Single Family Residence,1966,1, Fresno,None
https://www.realtor.com/realestateandhomes-detail/6096-Paloma-Rd_Valley-Springs_CA_95252_M16765-97768,339000,"6096 Paloma Rd, Valley Springs, CA 95252",CA 95252,3,1,1440,10019,, Single Family Residence,1978,1, Calaveras,None
https://www.realtor.com/realestateandhomes-detail/208-2nd-St_Oakley_CA_94561_M19651-58477,399000,"208 2nd St, Oakley, CA 94561",CA 94561,2,1,990,4100,, Detached,1914,1, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/1142-Stone-Ct_Turlock_CA_95380_M21273-14883,350000,"1142 Stone Ct, Turlock, CA 95380",CA 95380,3,2,1156,6621,2, Single Family Residence,1996,1, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/80-Bluejay-Dr_Santa-Rosa_CA_95409_M27819-91219,139000,"80 Bluejay Dr, Santa Rosa, CA 95409",CA 95409,2,2,960,None,, Double Wide,1986,, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/1220-Tasman-Dr-Spc-1J_Sunnyvale_CA_94089_M90116-39278,289000,"1220 Tasman Dr Spc 1J, Sunnyvale, CA 94089",CA 94089,2,2,1204,None,, Double Wide Mobile Home,2012,, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/3413-Kentfield-Dr_Sacramento_CA_95821_M10275-45071,415000,"3413 Kentfield Dr, Sacramento, CA 95821",CA 95821,2,1,1134,8712,2, Single Family Residence,1951,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/1220-Bennett-Way-Spc-90_Templeton_CA_93465_M15934-12387,439000,"1220 Bennett Way Spc 90, Templeton, CA 93465",CA 93465,2,2,1424,None,2, Double Wide,1989,, San Luis Obispo,None
https://www.realtor.com/realestateandhomes-detail/8565-Balboa-Ave_Stockton_CA_95209_M10048-19388,439900,"8565 Balboa Ave, Stockton, CA 95209",CA 95209,3,2,1248,10019,1, Single Family Residence,1955,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/1612-Cervato-Cir_Alamo_CA_94507_M16116-19629,1249000,"1612 Cervato Cir, Alamo, CA 94507",CA 94507,3,2,1611,20038,2, Detached,1959,2, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/82909-Spirit-Mountain-Dr_Indio_CA_92201_M90038-64909,625000,"82909 Spirit Mountain Dr, Indio, CA 92201",CA 92201,5,3,3223,5663,3, Single Family Residence,2007,2, Riverside,None
https://www.realtor.com/realestateandhomes-detail/6939-Antique-St_San-Bernardino_CA_92407_M98026-46219,688000,"6939 Antique St, San Bernardino, CA 92407",CA 92407,4,3,2965,10890,2, Single Family Residence,2018, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/2038-Montgomery-Dr_Santa-Rosa_CA_95405_M16131-89568,525000,"2038 Montgomery Dr, Santa Rosa, CA 95405",CA 95405,2,1,828,6499,1, Single Family Residence,1949,1, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/131-Lawson-Rd_Kensington_CA_94707_M14748-94035,1599000,"131 Lawson Rd, Kensington, CA 94707",CA 94707,8,6,8605,18295,, Single Family Residence,1955,4, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/47804-Calle-Rosarito_Indio_CA_92201_M26456-50392,510000,"47804 Calle Rosarito, Indio, CA 92201",CA 92201,3,2,1772,8276,2, Single Family Residence,2003,1, Riverside,"Pool Features: In Ground, Heated with Gas"
https://www.realtor.com/realestateandhomes-detail/401-Azalea-Way_Vacaville_CA_95688_M19615-22556,539000,"401 Azalea Way, Vacaville, CA 95688",CA 95688,4,2.5,1652,7405,2, Single Family Residence,1958,1, Solano,None
https://www.realtor.com/realestateandhomes-detail/7660-Hillhaven-Ct_Antelope_CA_95843_M13014-46599,543999,"7660 Hillhaven Ct, Antelope, CA 95843",CA 95843,4,2,1766,7148,,,,,,None
https://www.realtor.com/realestateandhomes-detail/2555-W-Bluff-Ave-Unit-176_Fresno_CA_93711_M22625-27400,892000,"2555 W Bluff Ave Unit 176, Fresno, CA 93711",CA 93711,3,3,2528,9360,,,,,,None
https://www.realtor.com/realestateandhomes-detail/2830-Back-Nine-Dr_Borrego-Springs_CA_92004_M17260-25584,315000,"2830 Back Nine Dr, Borrego Springs, CA 92004",CA 92004,2,2,1408,6098,2, Single Family Residence,2000, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/617-W-Granger-Ave-Apt-65_Modesto_CA_95350_M12505-14083,199999,"617 W Granger Ave Apt 65, Modesto, CA 95350",CA 95350,2,1,960,906,, Single Family Residence,1968,1, Stanislaus,Pool Features: Pool Type: Gunite Construction
https://www.realtor.com/realestateandhomes-detail/1195-Fran-Dr_Hanford_CA_93230_M23363-65753,199900,"1195 Fran Dr, Hanford, CA 93230",CA 93230,3,1,1400,6655,, Single Family Residence,1962,1, Kings,None
https://www.realtor.com/realestateandhomes-detail/6919-Daisy-Ln-1912_Citrus-Heights_CA_95621_M29017-19173,129900,"6919 Daisy Ln Unit 1912, Citrus Heights, CA 95621",CA 95621,2,2,1338,None,, Mobile,1987,, Sacramento,None
